,author,frequency,sentence
6086,EAP,0.5977323930920699,"the gathering rain soon effaced this link with the scene of my ordeal, and reports could state no more than that i had appeared from a place unknown, at the entrance of a little black court off perry street."
6087,EAP,0.17738940893171762,"thank god i did not then know what it was, else i should have died."
6088,EAP,0.2837093293242411,"if you're just sightseeing, and looking for old time stuff, innsmouth ought to be quite a place for you."""
6089,EAP,0.5510103860187215,"""pshaw, no but with all your nose?"" ""every bit of it, my love,"" said i: so i gave it a twist or two, and found myself at almack's."
6090,EAP,0.37703272608221805,"after some show of uneasiness in sleep, he burst forth into a frenzy so powerful that the combined efforts of four men were needed to bind him in a strait jacket."
6091,EAP,0.076419731281689,"you were saying that ""for new individualities matter is necessary."""
6092,EAP,0.3008283829946713,"this is a leading principle in our faith, to which if you cannot readily assent, our conference is at an end."""
6093,EAP,0.1581853975419899,"many years ago, i contracted an intimacy with a mr. william legrand."
6094,EAP,0.2683736899013091,"around it, upon coffin tressels, was seated a company of six."
6095,EAP,0.2529432796729546,"the fishy odour was detestable, and i wondered i could stand it without fainting."
6096,EAP,0.23284325339559486,"even if i die before you, my perdita, treasure up my ashes till yours may mingle with mine."
6097,EAP,0.24911367758110442,it may well be imagined how powerfully i was affected by the annals of the harrises.
6098,MWS,0.3327401758288317,"she entreats him, as her deliverer, to walk in and be introduced to her big brother and her papa."
6099,EAP,0.6478403025773353,"i felt convinced that however it might have been in former times, in the present stage of the world, no man's faculties could be developed, no man's moral principle be enlarged and liberal, without an extensive acquaintance with books."
6100,EAP,0.47381094947423746,"perhaps there was something, amid all the extravagant demeanor of legrand some air of forethought, or of deliberation, which impressed me."
6101,EAP,0.16439719306105394,something about the name of ebenezer holt caused me to look up sharply.
6102,EAP,0.400479884896549,"they pursued their way the following morning, leaving one of their company behind them, sick of the plague."
6103,EAP,0.17448597607467936,"but as brother and sister often entertain a lively affection towards each other without desiring a more intimate union, may not such also be our case?"
6104,EAP,0.24272526374284376,"the latter gentleman having acquaintances at fort moultrie, it was immediately resolved to descend in its vicinity."
6105,EAP,0.7047070935947859,"this, at first sight, would seem an inadequate dependence; but it was by no means so, for the buttons were not only very strong in themselves, but so close together that a very slight portion of the whole weight was supported by any one of them."
6106,EAP,1.5266629045528752,"the roaring twilight abysses the green hillside the blistering terrace the pulls from the stars the ultimate black vortex the black man the muddy alley and the stairs the old witch and the fanged, furry horror the bubble congeries and the little polyhedron the strange sunburn the wrist wound the unexplained image the muddy feet the throat marks the tales and fears of the superstitious foreigners what did all this mean?"
6107,EAP,0.2662973477097773,"cada piedra un piramide levanta, y cada flor costruye un monumento, cada edificio es un sepulcro altivo, cada soldado un esqueleto vivo."""
6108,HPL,0.27497111587563444,i threw myself into the chaise that was to convey me away and indulged in the most melancholy reflections.
6109,EAP,0.6782315767708138,"the lights of oonai were not like those of aira; for they were harsh and glaring, while the lights of aira shine as softly and magically as shone the moonlight on the floor by the window where iranon's mother once rocked him to sleep with song."
6110,MWS,0.19562016735515306,"i should be well pleased to close my eyes, never more to open them again."
6111,EAP,0.2706697280508661,"i did proceed to windsor, but not with the intention of remaining there."
6112,EAP,0.2550626995033149,"a phial labelled ""laudanum,"" and emptied, was found near him."
6113,HPL,0.044944272321248945,its historical attributes had disappeared.
6114,MWS,0.44318928079652575,"drowsiness, however, did not come; and when i stopped to analyse my thoughts i found to my disquiet that i was really unconsciously listening for something listening for something which i dreaded but could not name."
6115,EAP,1.0234514665782142,"alas he bore no portion in our mirth, save that his countenance, distorted with the plague, and his eyes, in which death had but half extinguished the fire of the pestilence, seemed to take such interest in our merriment as the dead may haply take in the merriment of those who are to die."
6116,EAP,0.27578304377980434,"a dearer one belongs to you, perdita, mother of his child."
6117,EAP,0.6066279255101471,"the space passed over in a single leap had been accurately measured, and was found to exceed, by an astounding difference, the wildest expectations of the most imaginative."
6118,EAP,0.3151818522523143,these things are observed during the canoe's gradual approach to what i have called the gate of the vista.
6119,EAP,0.27583904471028137,perhaps judging from the quantities of bootleg liquor they consumed they lay for most of the daylight hours in an alcoholic stupor.
6120,EAP,0.2617483490494919,the kind friend who presented me to general smith whispered in my ear some few words of comment upon the man.
6121,EAP,0.2994455907882777,"i remained in a recess of the rock, gazing on this wonderful and stupendous scene."
6122,MWS,0.5643840694841649,"the god of heaven forgive me ever since i was condemned, my confessor has besieged me; he threatened and menaced, until i almost began to think that i was the monster that he said i was."
